customerID,Name,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Age,Under 30,Married,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
2720-FVBQP,Urmi Poudel,Female,0,Yes,Yes,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),1468.5,8197.5,No,28,Yes,Yes,744.9,82,No,No,Yes,0,0,4469.4,12666.9
9906-NHHVC,Parvati Thakuri,Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mobile Banking,1605,105537,No,75,No,No,0,9,No,No,Yes,0,0,0,105537
4522-XRWWI,Ved Neupane,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),2413.5,101277,No,30,No,Yes,519.3,82,Yes,Yes,Yes,0,0,21810.6,123087.6
3766-EJLFL,Muzur Sunwar,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,3271.5,225256.5,No,55,No,Yes,552.6,53,Yes,Yes,Yes,0,0,37576.8,262833.3
5939-SXWHM,Safal Duwadi,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,789,37351.5,No,59,No,Yes,621.9,0,No,No,No,0,0,29851.2,67202.7
8152-UOBNY,Moti Satyal,Female,1,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Cash,3204,160438.5,No,66,No,No,318,14,No,Yes,Yes,0,0,15900,176338.5
7351-KYHQH,Mamta Sapkota,Female,1,No,No,7,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Cash,1948.5,14809.5,No,67,No,No,234.6,7,No,No,Yes,0,0,1642.2,16451.7
7643-RCHXS,Prena Rupakheti,Female,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Cash,580.5,37915.5,No,31,No,Yes,1255.2,0,No,No,No,0,0,79077.6,116993.1
8246-SHFGA,Murali Gajmer,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),633,11566.5,No,24,Yes,No,1020.6,0,No,No,No,0,0,17350.2,28916.7
0620-XEFWH,Vim Shamsher,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,565.5,2526,No,41,No,Yes,1171.2,0,No,No,No,0,0,4684.8,7210.8
6485-QXWWE,Kritee Nepal,Female,0,No,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,780,49161,No,51,No,No,84.9,0,No,No,No,0,0,5263.8,54424.8
7321-VGNKU,Namita Bhattarai,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2110.5,3607.5,No,45,No,Yes,231,22,No,No,No,0,600,462,4669.5
5327-CNLUQ,Binay Duwadi,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Mobile Banking,2907,134203.5,No,33,No,Yes,183,18,No,No,Yes,0,0,8784,142987.5
7552-KEYGT,Narendra Yonzon,Male,0,Yes,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,586.5,15616.5,No,53,No,Yes,1325.7,0,No,No,No,0,0,35793.9,51410.4
5816-JMLGY,Kaushika Satyal,Female,0,Yes,Yes,70,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,2412,171535.5,No,28,Yes,Yes,1193.4,52,Yes,Yes,Yes,0,0,83538,255073.5
2927-QRRQV,Tej Tuladhar,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Cash,2839.5,129375,No,44,No,Yes,303.9,3,No,No,Yes,0,0,13979.4,143354.4
6265-SXWBU,Charan Upadhyaya,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),2872.5,195337.5,No,35,No,Yes,1273.5,27,No,No,Yes,0,0,87871.5,283209
7941-RCJOW,Dilip Subedi,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),586.5,36559.5,No,34,No,No,1341,0,No,No,No,0,0,87165,123724.5
6374-NTQLP,Lokendra Maharjan,Male,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),3123,223431,No,67,No,Yes,504.6,25,No,Yes,No,0,1200,36331.2,260962.2
2387-KDZQY,Kanak Khadgi,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,603,8385,No,46,No,No,948,0,No,No,No,0,0,16116,24501
3584-WKTTW,Lochan Mahara,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Cash,3346.5,171610.5,No,23,Yes,Yes,1179.6,76,Yes,Yes,Yes,0,0,60159.6,231770.1
3399-BMLVW,Chandra Siwakoti,Male,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),1815,93643.5,No,40,No,Yes,285.9,10,No,Yes,Yes,0,0,14580.9,108224.4
1971-DTCZB,Munisha Bista,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,2728.5,194058,No,52,No,Yes,1279.2,15,Yes,Yes,Yes,0,0,92102.4,286160.4
3374-PZLXD,Kedar Khas,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,591,20268,No,31,No,No,1095.6,0,No,No,No,0,0,37250.4,57518.4
3813-DHBBB,Padma Rajput,Male,0,Yes,No,67,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Mobile Banking,1528.5,105651,No,39,No,Yes,0,6,Yes,Yes,Yes,0,0,0,105651
2812-REYAT,Sohani Adhikari,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mobile Banking,601.5,27693,No,56,No,Yes,663,0,No,No,No,0,0,32487,60180
6518-PPLMZ,Harsha Mahatto,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,eSewa,582,33310.5,No,38,No,Yes,759.6,0,No,No,No,0,0,40258.8,73569.3
4939-KYYPY,Priyam Mahara,Male,0,No,No,27,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Cash,1783.5,48349.5,No,55,No,No,1018.2,25,No,Yes,Yes,0,0,27491.4,75840.9
5930-GBIWP,Bhavya Chaturvedi,Male,0,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),2445,166597.5,No,46,No,No,97.2,26,Yes,Yes,Yes,0,0,6706.8,173304.3
6022-KOUQO,Shristi Paneru,Female,0,Yes,Yes,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mobile Banking,871.5,1342.5,No,51,No,Yes,0,27,No,Yes,Yes,0,0,0,1342.5
2361-UPSND,Sabita Gartola,Female,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,eSewa,2118,96931.5,No,45,No,Yes,1342.5,27,Yes,Yes,Yes,0,0,61755,158686.5
6035-RIIOM,Harkamaya Upadhyaya,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Mobile Banking,2916,153883.5,No,39,No,No,946.5,8,Yes,No,Yes,0,0,51111,204994.5
9504-DSHWM,Tilak Karn,Male,0,No,No,20,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mobile Banking,1776,35736,No,53,No,No,994.2,17,No,Yes,No,0,3900,19884,59520
5035-BVCXS,Siddhartha Kc,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,eSewa,2277,25992,No,20,Yes,No,406.5,27,No,No,Yes,0,0,4471.5,30463.5
6267-DCFFZ,Hetal Satyal,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Cash,2701.5,78816,No,68,No,Yes,1432.5,27,No,No,Yes,0,0,42975,121791
3533-UVMOM,Rishikesh Dahal,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Mobile Banking,2128.5,142243.5,No,56,No,Yes,358.2,3,Yes,No,Yes,0,0,24357.6,166601.1
2439-LYPMQ,Sonam Nepal,Male,1,Yes,No,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Cash,3078,120276,No,79,No,Yes,142.5,24,No,No,Yes,1374.3,0,5415,124316.7
1478-VPOAD,Gunjan Kathayat,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Cash,1314,1314,No,39,No,No,1125,3,No,No,Yes,0,0,1125,2439
9995-HOTOH,Saramsh Magar,Male,0,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Cash,1770,111228,No,36,No,Yes,0,5,Yes,No,Yes,0,0,0,111228
2988-PLAHS,Trishana Bastola,Female,0,No,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Cash,2098.5,6613.5,No,58,No,No,885.3,17,Yes,No,No,0,900,2655.9,10169.4
1371-OJCEK,Neeta Mahat,Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,730.5,34011,No,25,Yes,No,410.1,0,No,No,No,0,0,19684.8,53695.8
4999-IEZLT,Badri Bista,Male,0,No,No,66,No,No phone service,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),883.5,59494.5,No,45,No,No,0,15,No,Yes,Yes,0,0,0,59494.5
8883-ANODQ,Maiya Dulal,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),2532,172402.5,No,44,No,Yes,748.2,30,No,No,Yes,0,0,50877.6,223280.1
2351-RRBUE,Uma Bastola,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,619.5,4021.5,No,20,Yes,Yes,1249.2,0,No,No,No,0,0,8744.4,12765.9
5980-BDHPY,Nirmal Pariyar,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mobile Banking,2613,186903,No,48,No,Yes,360.6,26,Yes,Yes,Yes,0,0,25963.2,212866.2
1498-DQNRX,Sanchita Gauchan,Female,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,eSewa,595.5,17191.5,No,46,No,Yes,170.7,0,No,No,No,0,0,4950.3,22141.8
9469-WEJBT,Mitra Pant,Male,0,Yes,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Cash,2710.5,102579,No,56,No,Yes,209.7,22,Yes,Yes,No,0,4500,7758.9,114837.9
2581-VKIRT,Mayuri Bista,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,eSewa,1965,114039,No,57,No,Yes,434.7,25,No,Yes,Yes,0,0,25647.3,139686.3
7426-WEIJX,Lekh Siwakoti,Male,1,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2428.5,145773,No,71,No,Yes,546.9,11,No,No,Yes,1485.9,0,32814,177101.1
2851-MMUTZ,Durga Kc,Female,0,No,No,27,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,eSewa,1684.5,43180.5,No,29,Yes,No,39.3,53,No,Yes,Yes,0,0,1061.1,44241.6
3307-TLCUD,Hans Duwadi,Male,0,Yes,No,17,No,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,eSewa,1032,17782.5,No,36,No,Yes,0,10,No,No,Yes,0,0,0,17782.5
6625-FLENO,Nabin Gupta,Male,0,Yes,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,622.5,35578.5,No,31,No,Yes,560.4,0,No,No,No,0,0,32503.2,68081.7
2967-MXRAV,Punya Khatiwada,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,564,564,No,29,Yes,Yes,1307.1,0,No,No,No,0,0,1307.1,1871.1
8189-HBVRW,Darpana Niraula,Female,0,No,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Cash,2724,147636,No,50,No,No,75.3,19,No,No,No,0,1800,3990.9,153426.9
4163-KIUHY,Lochan Shrestha,Male,0,No,No,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Cash,768,27037.5,No,21,Yes,No,1195.2,0,No,No,No,0,0,41832,68869.5
3500-NSDOA,Vim Siwakoti,Male,0,Yes,Yes,68,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),2124,145798.5,No,35,No,Yes,333.6,10,Yes,Yes,Yes,0,0,22684.8,168483.3
1171-TYKUR,Bikram Sigdel,Male,0,Yes,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Cash,762,34176,No,20,Yes,Yes,302.1,0,No,No,No,0,0,14198.7,48374.7
3761-FLYZI,Urmila Wagle,Female,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mobile Banking,3264,212473.5,No,69,No,Yes,1455.9,9,No,No,Yes,645.6,0,94633.5,306461.4
1219-NNDDO,Neelima Jha,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2305.5,19906.5,No,51,No,No,1272.3,8,No,No,Yes,0,0,11450.7,31357.2
8388-DMKAE,Nisha Niraula,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,607.5,5239.5,No,41,No,No,475.8,0,No,No,No,0,0,3806.4,9045.9
4403-BWPAY,Paresh Sigdel,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),744,9651,No,40,No,No,1005,0,No,No,No,0,0,14070,23721
9659-QEQSY,Kritee Dulal,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3469.5,153765,No,26,Yes,No,1011.9,30,Yes,Yes,Yes,0,0,45535.5,199300.5
5405-ZMYXQ,Eru Wagle,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2238,16467,No,21,Yes,No,38.4,42,No,No,Yes,0,0,307.2,16774.2
1442-OKRJE,Ramesh Upadhyaya,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mobile Banking,3094.5,210939,No,40,No,Yes,1183.5,19,Yes,No,Yes,0,0,78111,289050
4737-AQCPU,Diwash Thapa Magar,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),2163,150499.5,No,39,No,Yes,1276.5,18,No,Yes,Yes,0,0,91908,242407.5
2808-CHTDM,Sakshi Oli,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,753,18343.5,No,47,No,Yes,1075.8,0,No,No,No,0,0,24743.4,43086.9
0793-TWELN,Usha Kumale,Female,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Cash,2404.5,9595.5,No,27,Yes,No,195,73,No,No,Yes,0,0,780,10375.5
3283-WCWXT,Gayatri Rijal,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,762,4599,No,58,No,Yes,951.9,0,No,No,No,0,0,5711.4,10310.4
1060-ENTOF,Supriya Mahaseth,Female,1,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),3162,211068,No,70,No,Yes,80.1,25,No,Yes,Yes,0,0,5366.7,216434.7
0999-QXNSA,Amish Kathayat,Male,1,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,eSewa,1372.5,10326,No,72,No,No,1234.2,17,No,No,Yes,870,0,8639.4,18095.4
5451-MHQOF,Nishant Dangol,Male,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,733.5,42949.5,No,64,No,Yes,987.9,0,No,No,No,0,0,55322.4,98271.9
4836-WNFNO,Krisha Lamichhane,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),750,55476,No,56,No,Yes,1199.4,0,No,No,No,0,0,86356.8,141832.8
9225-BZLNZ,Mitesh Pandey,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Cash,2557.5,182493,No,64,No,Yes,497.4,30,Yes,No,Yes,0,0,35812.8,218305.8
0354-VXMJC,Mani Chaturvedi,Male,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),588,12799.5,No,60,No,Yes,1021.2,0,No,No,No,0,0,23487.6,36287.1
4422-QVIJA,Priya Raut,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,eSewa,1504.5,49660.5,No,52,No,No,1164.6,19,No,No,No,0,3900,40761,94321.5
9365-SRSZE,Aarav Rajbanshi,Male,1,Yes,No,27,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Cash,2116.5,58317,No,71,No,Yes,914.7,16,No,No,Yes,899.7,0,24696.9,82114.2
8332-OSJDW,Dilip Nepali,Male,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,eSewa,792,9448.5,No,54,No,Yes,1354.5,0,No,No,No,0,0,16254,25702.5
4735-BJKOU,Aahana Lama,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,604.5,24145.5,No,33,No,No,250.8,0,No,No,No,0,0,10032,34177.5
0274-JKUJR,Bhusan Chalise,Male,0,Yes,Yes,7,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,eSewa,1765.5,13971,No,21,Yes,Yes,0,47,Yes,No,Yes,0,0,0,13971
5740-YHGTW,Mohit Bishwakarma,Male,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),2926.5,200071.5,No,62,No,Yes,971.4,53,No,No,Yes,0,0,67998,268069.5
8917-SZTTJ,Tejas Bishwakarma,Male,0,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),589.5,34852.5,No,31,No,Yes,659.4,0,No,No,No,0,0,39564,74416.5
1696-MZVAU,Bibhas Siwakoti,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),757.5,28432.5,No,27,Yes,Yes,0,48,No,No,Yes,0,0,0,28432.5
7359-WWYJV,Hem Mishra,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),3433.5,251251.5,No,53,No,Yes,188.7,8,Yes,Yes,Yes,0,0,13586.4,264837.9
4906-ZHGPK,Sahil Sharma,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Cash,2121,113100,No,49,No,Yes,1453.5,28,No,Yes,Yes,0,0,78489,191589
3795-GWTRD,Eshuma Gurung,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),2266.5,141235.5,No,58,No,Yes,189.9,30,No,Yes,Yes,0,0,11963.7,153199.2
1298-PHBTI,Kesar Rajbanshi,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Cash,2544,184572,No,40,No,Yes,1010.1,75,No,Yes,Yes,0,0,71717.1,256289.1
6223-DHJGV,Swati Dulal,Female,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,eSewa,619.5,28743,No,56,No,No,697.5,0,No,No,No,0,0,29295,58038
6961-MJKBO,Vim Raut,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mobile Banking,613.5,28290,No,27,Yes,No,198.3,0,No,No,No,0,0,9320.1,37610.1
8158-WPEZG,Subhash Lama,Male,0,No,No,11,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Cash,1069.5,12753,No,20,Yes,No,0,73,No,Yes,Yes,0,0,0,12753
4918-FYJNT,Ismriti Sapkota,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Cash,2713.5,151344,No,68,No,Yes,682.2,21,No,Yes,Yes,374.4,0,37521,188490.6
0727-BNRLG,Siddhartha Magar,Male,0,No,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),2929.5,202306.5,No,41,No,No,1480.5,30,No,Yes,Yes,0,0,102154.5,304461
4854-CIDCF,Swati Ojha,Female,1,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Cash,2215.5,5892,No,74,No,No,1399.5,25,No,No,Yes,0,0,4198.5,10090.5
3280-MRDOF,Adesh Sunwar,Male,1,No,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),2073,62817,No,69,No,No,597.6,30,No,Yes,Yes,632.4,0,17928,80112.6
6435-SRWBJ,Barsha Siwakoti,Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Cash,2482.5,12532.5,No,21,Yes,No,892.2,42,No,Yes,Yes,0,0,4461,16993.5
9964-WBQDJ,Komal Duwadi,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),732,51762,No,19,Yes,Yes,741.6,0,No,No,No,0,0,52653.6,104415.6
6303-KFWSL,Kshiti Moktan,Female,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Cash,1657.5,48606,No,28,Yes,No,1180.5,69,No,No,Yes,0,0,34234.5,82840.5
1702-CCFNJ,Swapan Dhami,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mobile Banking,1840.5,95086.5,No,39,No,Yes,1339.5,3,No,Yes,Yes,0,0,69654,164740.5
8932-CZHRQ,Aditya Mishra,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),2302.5,156997.5,No,40,No,No,608.7,29,Yes,No,Yes,0,0,41391.6,198389.1
0386-CWRGM,Rupa Dahal,Female,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,582,29035.5,No,61,No,Yes,1425,0,No,No,No,0,0,65550,94585.5
5515-RUGKN,Ranjan Pathak,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1642.5,13141.5,No,63,No,No,915.9,26,Yes,No,Yes,0,0,7327.2,20468.7
0404-AHASP,Prithivi Basnet,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),591,42657,No,23,Yes,Yes,839.1,0,No,No,No,0,0,60415.2,103072.2
7279-NMVJC,Vanita Khatri,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mobile Banking,597,9694.5,No,38,No,No,768.6,0,No,No,No,0,0,13066.2,22760.7
2081-VEYEH,Mohak Mishra,Male,0,No,No,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Cash,3238.5,9558,No,42,No,No,379.8,28,Yes,Yes,Yes,0,0,1139.4,10697.4
6407-UTSLV,Ganga Niraula,Female,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mobile Banking,2514,4911,No,76,No,No,989.4,14,No,No,Yes,0,0,1978.8,6889.8
9060-HJJRW,Kalini Kc,Female,0,No,No,51,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),1692,87855,No,52,No,No,0,24,Yes,No,Yes,0,0,0,87855
2587-YNLES,Kalini Pant,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,eSewa,603,3010.5,No,52,No,Yes,751.5,0,No,No,No,0,0,4509,7519.5
7398-SKNQZ,Sameera Gartola,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Cash,2847,8196,No,51,No,Yes,89.1,7,Yes,No,Yes,0,0,267.3,8463.3
5935-FCCNB,Barsha Joshi,Female,1,No,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Cash,2826,48244.5,No,79,No,No,965.7,11,Yes,No,Yes,1092,0,16416.9,63569.4
1958-RNRKS,Pravash Dhami,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Cash,1497,43258.5,No,62,No,Yes,166.8,8,No,No,No,0,3000,5004,51262.5
5136-RGMZO,Radhe Gotame,Male,0,No,No,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Cash,2131.5,65044.5,No,39,No,No,192,24,No,Yes,Yes,0,0,5952,70996.5
8345-MVDYC,Mithila Gotame,Female,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mobile Banking,2449.5,108561,No,57,No,No,1121.7,30,Yes,Yes,Yes,0,0,50476.5,159037.5
